ID Produto,Qualidade,Temperatura ar [K],Temperatura processo [K],Velocidade rotação [rpm],Torque [Nm],Desgaste [min],Falha,Tipo falha
M20505,Média,302.5,312.0,1591.0,29.4,192.0,0.0,Sem falha
B56559,Baixa,297.5,308.2,1419.0,48.5,108.0,0.0,Sem falha
B50079,Baixa,300.6,309.4,1410.0,40.6,99.0,0.0,Sem falha
B56316,Baixa,297.7,308.7,1694.0,29.1,102.0,0.0,Sem falha
B51105,Baixa,302.6,311.6,1638.0,29.6,160.0,0.0,Sem falha
B47918,Baixa,296.8,308.3,1506.0,45.9,182.0,0.0,Sem falha
A36420,Alta,300.6,310.6,1419.0,39.6,3.0,0.0,Sem falha
B51485,Baixa,301.6,310.1,1687.0,26.6,16.0,0.0,Sem falha
M18029,Média,300.4,309.6,1675.0,35.5,164.0,0.0,Sem falha
M16262,Média,298.9,310.1,1313.0,56.8,171.0,0.0,Sem falha
B54725,Baixa,300.2,311.4,1891.0,22.6,86.0,0.0,Sem falha
B48823,Baixa,298.0,307.8,1453.0,37.7,119.0,0.0,Sem falha
B48908,Baixa,298.3,307.7,1465.0,49.4,109.0,0.0,Sem falha
B50899,Baixa,302.4,311.5,1590.0,39.9,58.0,0.0,Sem falha
M22706,Média,300.2,311.6,1608.0,35.0,212.0,0.0,Sem falha
B54029,Baixa,301.1,311.3,1498.0,37.6,11.0,0.0,Sem falha
M15032,Média,298.1,308.0,1924.0,20.8,29.0,0.0,Sem falha
A32771,Alta,301.6,310.7,1414.0,51.7,197.0,0.0,Sem falha
M15541,Média,297.7,309.0,1656.0,33.2,20.0,0.0,Sem falha
B54300,Baixa,300.9,310.5,2288.0,16.1,85.0,0.0,Sem falha
B51069,Baixa,302.4,311.2,1404.0,52.0,57.0,0.0,Sem falha
B54848,Baixa,300.6,311.8,1539.0,37.0,187.0,0.0,Sem falha
B47962,Baixa,296.8,307.9,1698.0,30.8,48.0,0.0,Sem falha
M21141,Média,301.3,310.8,1455.0,41.2,56.0,0.0,Sem falha
B53889,Baixa,301.4,310.6,1481.0,37.6,77.0,0.0,Sem falha
M22115,Média,300.2,310.3,1704.0,29.4,221.0,0.0,Sem falha
B51162,Baixa,302.2,311.3,1475.0,48.6,104.0,0.0,Sem falha
B47831,Baixa,297.6,309.1,1503.0,38.9,157.0,0.0,Sem falha
M17190,Média,299.3,308.7,1390.0,49.3,215.0,0.0,Sem falha
M17473,Média,299.3,309.1,1571.0,38.3,59.0,0.0,Sem falha
M22052,Média,300.2,310.2,1429.0,43.8,54.0,0.0,Sem falha
M24222,Média,298.0,308.5,1682.0,33.0,58.0,0.0,Sem falha
B52554,Baixa,302.9,312.3,1515.0,40.8,183.0,0.0,Sem falha
B51354,Baixa,302.3,310.7,1499.0,37.8,137.0,0.0,Sem falha
B49990,Baixa,299.8,309.1,1772.0,24.8,113.0,0.0,Sem falha
B49447,Baixa,299.2,308.5,1370.0,52.4,61.0,0.0,Sem falha
B48793,Baixa,297.9,308.0,1296.0,62.9,41.0,0.0,Sem falha
M23967,Média,297.5,308.5,1662.0,30.3,26.0,0.0,Sem falha
B47830,Baixa,297.6,309.2,1611.0,33.1,155.0,0.0,Sem falha
B51928,Baixa,303.2,311.2,1363.0,46.7,29.0,1.0,Superaquecimento
M19929,Média,304.2,313.2,1380.0,48.7,17.0,0.0,Sem falha
B54327,Baixa,300.3,309.8,1466.0,41.2,156.0,0.0,Sem falha
M20974,Média,300.8,310.8,1549.0,35.5,79.0,0.0,Sem falha
B50086,Baixa,300.6,309.3,1409.0,38.7,115.0,0.0,Sem falha
M22584,Média,300.5,311.6,1454.0,41.4,108.0,0.0,Sem falha
M17834,Média,300.6,309.4,1521.0,37.2,90.0,0.0,Sem falha
B53559,Baixa,300.1,309.7,1485.0,45.9,100.0,0.0,Sem falha
B48218,Baixa,296.6,307.6,1498.0,41.1,80.0,0.0,Sem falha
B48203,Baixa,296.2,307.3,1881.0,24.3,40.0,0.0,Sem falha
M21789,Média,301.0,311.6,1301.0,55.0,9.0,0.0,Sem falha
B52342,Baixa,304.2,313.3,1464.0,45.9,48.0,0.0,Sem falha
B49502,Baixa,299.2,308.7,1514.0,41.9,196.0,0.0,Sem falha
M17359,Média,299.1,308.9,1325.0,48.4,220.0,0.0,Sem falha
B49456,Baixa,299.3,308.7,1393.0,54.2,80.0,0.0,Sem falha
B55859,Baixa,297.3,308.5,1456.0,54.2,179.0,0.0,Sem falha
A35323,Alta,300.7,310.2,1364.0,65.3,208.0,1.0,Falha por potência
M19815,Média,303.8,312.5,1366.0,45.1,143.0,0.0,Sem falha
A33946,Alta,302.5,310.4,1422.0,41.9,156.0,0.0,Sem falha
A38469,Alta,297.3,308.4,1864.0,23.1,90.0,0.0,Sem falha
M16245,Média,298.9,310.2,1603.0,36.1,126.0,0.0,Sem falha
B55683,Baixa,298.5,309.8,1468.0,40.9,157.0,0.0,Sem falha
M21142,Média,301.3,310.8,1418.0,45.4,59.0,0.0,Sem falha
B48525,Baixa,298.5,310.0,1804.0,26.1,22.0,0.0,Sem falha
A32168,Alta,299.6,309.1,1630.0,32.3,194.0,0.0,Sem falha
B52378,Baixa,303.8,312.8,1428.0,53.3,152.0,0.0,Sem falha
B48604,Baixa,298.7,309.7,1462.0,46.8,4.0,0.0,Sem falha
B54894,Baixa,300.5,311.5,1487.0,43.0,78.0,0.0,Sem falha
M15547,Média,297.7,309.0,1531.0,42.4,38.0,0.0,Sem falha
B54455,Baixa,300.2,310.3,1514.0,38.7,48.0,0.0,Sem falha
M16810,Média,298.0,307.9,1479.0,47.6,76.0,0.0,Sem falha
B55335,Baixa,299.5,310.8,1283.0,52.4,112.0,0.0,Sem falha
B55930,Baixa,297.3,308.5,1764.0,30.8,148.0,0.0,Sem falha
B54245,Baixa,300.8,310.6,1384.0,52.9,165.0,0.0,Sem falha
A37009,Alta,300.5,311.2,1397.0,45.2,2.0,0.0,Sem falha
M16589,Média,298.3,307.7,1439.0,43.8,111.0,0.0,Sem falha
A38807,Alta,297.7,308.2,1489.0,43.0,151.0,0.0,Sem falha
B54992,Baixa,300.0,311.5,1666.0,32.0,128.0,0.0,Sem falha
B50309,Baixa,300.1,309.6,1642.0,34.5,53.0,0.0,Sem falha
B52207,Baixa,304.0,313.3,1294.0,54.6,102.0,0.0,Sem falha
B53760,Baixa,301.3,310.4,1507.0,39.1,194.0,0.0,Sem falha
A30511,Alta,296.9,307.5,1397.0,48.3,22.0,0.0,Sem falha
B56196,Baixa,297.3,308.2,1396.0,52.7,212.0,1.0,Sobrecarga
B49753,Baixa,299.5,309.2,1499.0,41.5,175.0,0.0,Sem falha
B56531,Baixa,298.3,308.8,1645.0,30.4,33.0,0.0,Sem falha
B49488,Baixa,299.1,308.5,1371.0,55.5,159.0,0.0,Sem falha
M16145,Média,298.5,309.6,1492.0,41.7,100.0,0.0,Sem falha
M24669,Média,298.2,309.0,1353.0,50.3,150.0,0.0,Sem falha
M18292,Média,301.6,310.7,2012.0,20.7,178.0,0.0,Sem falha
B49912,Baixa,299.7,309.2,1346.0,57.4,138.0,0.0,Sem falha
B47805,Baixa,298.3,310.1,1545.0,36.3,90.0,0.0,Sem falha
M22622,Média,300.3,311.5,1400.0,43.8,0.0,0.0,Sem falha
B52453,Baixa,303.6,313.1,1395.0,44.1,120.0,0.0,Sem falha
B55253,Baixa,300.5,312.0,1558.0,36.7,113.0,0.0,Sem falha
B51523,Baixa,301.7,309.8,1491.0,39.3,114.0,0.0,Sem falha
M24182,Média,298.5,309.3,1512.0,38.1,170.0,0.0,Sem falha
M22559,Média,300.7,311.5,1441.0,40.6,33.0,0.0,Sem falha
A38493,Alta,297.3,308.1,1554.0,42.4,158.0,0.0,Sem falha
B49128,Baixa,298.1,308.1,1410.0,45.8,71.0,0.0,Sem falha
B51904,Baixa,303.4,311.9,1771.0,31.6,202.0,0.0,Sem falha
M19299,Média,302.4,310.2,1392.0,55.8,143.0,0.0,Sem falha
B48266,Baixa,297.0,307.9,1455.0,49.0,204.0,0.0,Sem falha
B55055,Baixa,300.7,312.3,1898.0,24.0,60.0,0.0,Sem falha
M17171,Média,299.1,308.6,1491.0,38.5,166.0,0.0,Sem falha
B55073,Baixa,300.9,312.7,1416.0,43.8,112.0,0.0,Sem falha
B51746,Baixa,302.8,310.8,1402.0,50.5,30.0,0.0,Sem falha
A39314,Alta,298.7,309.2,1449.0,42.3,182.0,0.0,Sem falha
B52939,Baixa,301.8,311.3,1551.0,35.8,61.0,0.0,Sem falha
M20724,Média,301.4,311.0,1486.0,36.5,91.0,0.0,Sem falha
A35944,Alta,301.3,310.6,1605.0,32.5,59.0,0.0,Sem falha
B55560,Baixa,298.9,310.0,1776.0,25.7,51.0,0.0,Sem falha
B47832,Baixa,297.7,309.2,1391.0,44.5,159.0,0.0,Sem falha
B53974,Baixa,301.3,310.8,1428.0,55.2,88.0,0.0,Sem falha
B47731,Baixa,297.4,309.2,1274.0,54.3,121.0,0.0,Sem falha
B49454,Baixa,299.3,308.6,1520.0,33.7,76.0,0.0,Sem falha
M16346,Média,298.2,309.2,1524.0,34.6,161.0,0.0,Sem falha
B56421,Baixa,298.1,308.7,1683.0,29.1,161.0,0.0,Sem falha
M19309,Média,302.4,310.3,1378.0,54.3,165.0,1.0,Superaquecimento
B51458,Baixa,302.0,310.1,1409.0,50.4,172.0,0.0,Sem falha
A29581,Alta,298.4,308.3,1458.0,42.9,15.0,0.0,Sem falha
B54540,Baixa,299.5,310.1,1585.0,35.2,50.0,0.0,Sem falha
B50542,Baixa,301.4,310.6,1445.0,43.9,210.0,0.0,Sem falha
A36351,Alta,300.6,311.1,1452.0,40.2,28.0,0.0,Sem falha
B56746,Baixa,299.8,311.1,1603.0,35.1,179.0,0.0,Sem falha
B55040,Baixa,300.5,312.0,1415.0,44.6,23.0,0.0,Sem falha
B54228,Baixa,300.6,310.4,2007.0,19.8,116.0,0.0,Sem falha
B51640,Baixa,302.6,310.5,1596.0,32.8,193.0,0.0,Sem falha
M22968,Média,300.3,311.8,1607.0,33.7,199.0,0.0,Sem falha
B51222,Baixa,302.0,310.9,1564.0,39.0,15.0,0.0,Sem falha
B50207,Baixa,300.5,309.5,1777.0,23.6,0.0,0.0,Sem falha
B55812,Baixa,297.3,308.3,1590.0,35.5,59.0,0.0,Sem falha
B53014,Baixa,301.3,311.3,1434.0,49.8,16.0,0.0,Sem falha
B47488,Baixa,297.9,308.5,1305.0,47.2,155.0,0.0,Sem falha
A37401,Alta,301.0,312.2,1489.0,40.3,117.0,0.0,Sem falha
M19983,Média,304.2,313.5,1532.0,41.3,161.0,0.0,Sem falha
M16400,Média,298.4,309.1,1525.0,39.3,86.0,0.0,Sem falha
M21755,Média,301.0,311.6,1357.0,45.6,137.0,0.0,Sem falha
B56205,Baixa,297.5,308.4,1440.0,35.9,13.0,0.0,Sem falha
B47803,Baixa,298.4,310.1,1926.0,23.7,83.0,0.0,Sem falha
B55808,Baixa,297.5,308.4,1747.0,31.0,45.0,0.0,Sem falha
M19264,Média,302.4,310.2,1485.0,45.9,50.0,0.0,Sem falha
A37891,Alta,298.5,309.6,1579.0,33.5,91.0,0.0,Sem falha
B49120,Baixa,298.1,307.9,1578.0,35.6,55.0,0.0,Sem falha
M23295,Média,298.7,310.0,1519.0,38.1,198.0,0.0,Sem falha
B49582,Baixa,299.2,308.7,1325.0,51.0,171.0,0.0,Sem falha
B51509,Baixa,301.6,310.0,1566.0,30.3,79.0,0.0,Sem falha
M19577,Média,303.4,311.6,1425.0,45.4,184.0,0.0,Sem falha
B47295,Baixa,298.8,308.6,1431.0,45.7,97.0,0.0,Sem falha
M17767,Média,300.6,309.4,1581.0,35.7,117.0,0.0,Sem falha
B49710,Baixa,298.9,308.7,1438.0,51.7,64.0,0.0,Sem falha
B49422,Baixa,299.2,308.4,1667.0,29.0,199.0,0.0,Sem falha
M22340,Média,300.2,311.4,1570.0,35.3,138.0,0.0,Sem falha
B53593,Baixa,300.4,310.1,1614.0,33.5,191.0,0.0,Sem falha
A30970,Alta,298.4,308.5,1398.0,47.1,122.0,0.0,Sem falha
B52194,Baixa,303.8,313.0,1452.0,38.6,72.0,0.0,Sem falha
M24724,Média,298.9,309.9,1645.0,31.4,86.0,0.0,Sem falha
B49621,Baixa,299.1,308.5,1676.0,31.0,69.0,0.0,Sem falha
B53527,Baixa,300.2,309.7,1421.0,44.6,17.0,0.0,Sem falha
B49635,Baixa,299.0,308.6,1946.0,22.3,102.0,0.0,Sem falha
M24474,Média,299.1,310.3,1441.0,43.9,94.0,0.0,Sem falha
M23975,Média,297.6,308.6,1444.0,48.2,46.0,0.0,Sem falha
B57125,Baixa,298.3,308.0,1578.0,37.8,101.0,0.0,Sem falha
B47467,Baixa,298.2,308.3,1805.0,31.6,96.0,0.0,Sem falha
B50880,Baixa,302.1,311.2,1447.0,50.3,11.0,0.0,Sem falha
B55838,Baixa,297.4,308.5,1496.0,36.4,126.0,0.0,Sem falha
B55194,Baixa,300.9,312.0,1500.0,44.2,188.0,0.0,Sem falha
B53709,Baixa,301.3,310.6,1481.0,40.9,57.0,0.0,Sem falha
A34804,Alta,302.8,312.3,1483.0,47.2,223.0,0.0,Sem falha
A36517,Alta,300.8,310.3,1777.0,30.1,38.0,0.0,Sem falha
M17878,Média,300.5,309.8,1566.0,35.9,204.0,0.0,Sem falha
B53896,Baixa,301.3,310.6,1387.0,53.6,94.0,0.0,Sem falha
B56825,Baixa,299.4,310.5,1749.0,28.1,179.0,0.0,Sem falha
B47452,Baixa,298.1,308.1,1484.0,40.4,59.0,0.0,Sem falha
B55674,Baixa,298.3,309.5,1542.0,36.7,134.0,0.0,Sem falha
B53297,Baixa,300.8,311.0,1578.0,44.4,86.0,0.0,Sem falha
B56647,Baixa,298.6,309.3,1702.0,27.6,143.0,0.0,Sem falha
A39086,Alta,299.0,310.2,1744.0,31.5,0.0,0.0,Sem falha
M17712,Média,300.5,309.4,1347.0,50.1,213.0,0.0,Sem falha
B51479,Baixa,301.7,310.1,1402.0,50.1,3.0,0.0,Sem falha
B56839,Baixa,298.9,309.8,1287.0,61.9,216.0,1.0,Sobrecarga
M20394,Média,302.3,311.7,1494.0,37.1,114.0,0.0,Sem falha
B49193,Baixa,298.6,308.4,1485.0,42.9,38.0,0.0,Sem falha
M18914,Média,301.9,310.9,1456.0,43.6,45.0,0.0,Sem falha
M23951,Média,297.2,308.0,1765.0,31.1,191.0,0.0,Sem falha
M22648,Média,300.2,311.5,1547.0,40.9,66.0,0.0,Sem falha
B52213,Baixa,304.0,313.1,1564.0,50.9,119.0,0.0,Sem falha
B49371,Baixa,299.6,309.0,1648.0,33.6,70.0,0.0,Sem falha
B49624,Baixa,299.2,308.6,1267.0,68.2,76.0,1.0,Falha por potência
M20804,Média,300.7,310.6,1484.0,38.0,84.0,0.0,Sem falha
M22518,Média,300.4,311.6,1359.0,55.4,160.0,0.0,Sem falha
B54557,Baixa,299.5,310.0,1349.0,52.7,92.0,0.0,Sem falha
B55006,Baixa,299.8,311.1,1300.0,64.2,165.0,0.0,Sem falha
B52134,Baixa,303.7,312.6,1702.0,29.1,141.0,0.0,Sem falha
B53523,Baixa,300.2,309.8,1827.0,23.0,6.0,0.0,Sem falha
B56587,Baixa,297.8,308.3,1435.0,50.1,189.0,0.0,Sem falha
B51227,Baixa,301.9,311.0,1455.0,46.0,29.0,0.0,Sem falha
M23172,Média,298.8,310.0,1529.0,38.5,77.0,0.0,Sem falha
M17264,Média,299.1,308.7,2008.0,20.3,178.0,0.0,Sem falha
M20095,Média,303.7,312.9,1511.0,41.0,33.0,0.0,Sem falha
B54955,Baixa,300.3,311.5,1663.0,33.6,38.0,0.0,Sem falha
B53618,Baixa,300.4,310.0,1581.0,30.3,42.0,0.0,Sem falha
M18129,Média,301.3,310.0,1696.0,32.4,202.0,0.0,Sem falha
A36074,Alta,301.4,310.5,1421.0,43.8,182.0,0.0,Sem falha
B55860,Baixa,297.2,308.5,1494.0,39.6,181.0,0.0,Sem falha
M17079,Média,299.6,309.1,1435.0,48.4,143.0,0.0,Sem falha
A30451,Alta,296.4,307.5,1596.0,35.1,75.0,0.0,Sem falha
B50668,Baixa,301.9,310.9,1379.0,54.8,99.0,0.0,Sem falha
M16533,Média,298.1,307.8,1384.0,43.7,200.0,0.0,Sem falha
M20193,Média,303.5,312.6,1405.0,51.6,62.0,0.0,Sem falha
M20805,Média,300.8,310.8,1415.0,44.5,87.0,0.0,Sem falha
B53100,Baixa,300.5,310.2,1764.0,25.9,27.0,0.0,Sem falha
M20030,Média,304.1,313.3,1480.0,38.4,72.0,0.0,Sem falha
M19733,Média,303.7,312.4,1474.0,38.8,139.0,0.0,Sem falha
B56229,Baixa,297.3,308.5,1545.0,34.3,74.0,0.0,Sem falha
M21194,Média,300.4,309.8,1725.0,30.4,195.0,0.0,Sem falha
M21924,Média,300.8,310.5,1696.0,29.7,162.0,0.0,Sem falha
M21445,Média,301.5,310.5,1600.0,32.8,205.0,0.0,Sem falha
M15360,Média,297.5,309.2,1804.0,27.4,215.0,0.0,Sem falha
M23886,Média,297.5,308.4,1685.0,28.1,15.0,0.0,Sem falha
B52720,Baixa,302.4,311.8,1493.0,38.4,132.0,0.0,Sem falha
M19269,Média,302.4,310.1,1358.0,54.6,61.0,1.0,Superaquecimento
M22184,Média,299.9,310.4,1820.0,26.6,175.0,0.0,Sem falha
M19970,Média,304.0,313.5,1732.0,26.2,126.0,0.0,Sem falha
M15377,Média,297.5,309.4,1391.0,58.2,34.0,0.0,Sem falha
B54289,Baixa,300.9,310.5,1599.0,40.5,57.0,0.0,Sem falha
M24533,Média,299.0,310.1,1593.0,35.4,5.0,0.0,Sem falha
M20296,Média,302.9,312.5,1679.0,30.9,79.0,0.0,Sem falha
B48778,Baixa,297.9,308.0,1501.0,36.7,4.0,0.0,Sem falha
M21821,Média,300.7,311.0,1378.0,41.2,93.0,0.0,Sem falha
B48151,Baixa,295.9,306.6,1557.0,41.1,113.0,0.0,Sem falha
A37545,Alta,299.9,311.2,1364.0,49.6,50.0,0.0,Sem falha
A39052,Alta,299.3,310.4,1393.0,44.9,162.0,0.0,Sem falha
B51649,Baixa,302.7,310.5,1446.0,40.9,211.0,1.0,Desgaste
B48787,Baixa,297.8,307.8,1412.0,48.3,27.0,0.0,Sem falha
A39297,Alta,298.7,309.6,1654.0,34.3,136.0,0.0,Sem falha
M21193,Média,300.4,309.9,1415.0,31.8,192.0,0.0,Sem falha
M22040,Média,300.2,310.2,1628.0,30.3,27.0,0.0,Sem falha
M17629,Média,300.0,309.6,1477.0,38.1,13.0,0.0,Sem falha
B47445,Baixa,298.0,308.1,1454.0,37.1,35.0,0.0,Sem falha
B51961,Baixa,303.7,312.3,1384.0,45.9,121.0,0.0,Sem falha
B55471,Baixa,298.9,310.5,1717.0,26.9,17.0,0.0,Sem falha
B47233,Baixa,298.7,309.0,1565.0,35.1,152.0,0.0,Sem falha
M21932,Média,300.7,310.6,1439.0,41.7,184.0,0.0,Sem falha
A34772,Alta,303.3,312.6,1827.0,24.2,132.0,0.0,Sem falha
A38482,Alta,297.1,308.2,1790.0,30.3,128.0,0.0,Sem falha
B56810,Baixa,299.0,310.1,1583.0,35.8,142.0,0.0,Sem falha
A30341,Alta,295.6,306.0,1396.0,52.4,0.0,0.0,Sem falha
M21077,Média,301.0,310.7,1455.0,46.1,103.0,0.0,Sem falha
A29550,Alta,298.7,308.5,1420.0,45.7,143.0,0.0,Sem falha
B48731,Baixa,298.4,308.8,1458.0,40.1,111.0,0.0,Sem falha
B50678,Baixa,301.9,311.0,1289.0,54.9,128.0,0.0,Sem falha
B54996,Baixa,299.8,311.2,1533.0,35.9,137.0,0.0,Sem falha
M15088,Média,298.3,308.5,1629.0,37.1,170.0,0.0,Sem falha
B52984,Baixa,301.5,310.9,1365.0,46.5,172.0,0.0,Sem falha
B54886,Baixa,300.5,311.5,1708.0,31.2,57.0,0.0,Sem falha
B55969,Baixa,297.4,308.5,1471.0,43.9,45.0,0.0,Sem falha
A33333,Alta,302.5,311.5,1655.0,32.3,142.0,0.0,Sem falha
M18454,Média,301.6,310.4,1452.0,45.7,164.0,0.0,Sem falha
A31691,Alta,299.3,308.7,1408.0,44.4,82.0,0.0,Sem falha
B51886,Baixa,303.5,311.7,1959.0,22.3,157.0,0.0,Sem falha
B48723,Baixa,298.4,308.9,1628.0,34.9,93.0,0.0,Sem falha
B47647,Baixa,297.2,308.5,2182.0,16.5,127.0,0.0,Sem falha
A34019,Alta,302.9,311.0,1469.0,48.7,130.0,0.0,Sem falha
M21568,Média,301.4,310.6,1464.0,37.4,74.0,0.0,Sem falha
B57027,Baixa,298.4,309.1,1362.0,46.1,37.0,0.0,Sem falha
B47301,Baixa,298.9,308.7,1558.0,41.2,110.0,0.0,Sem falha
B53260,Baixa,300.9,310.7,1468.0,36.2,208.0,0.0,Sem falha
B49968,Baixa,300.3,309.6,1326.0,52.4,57.0,0.0,Sem falha
B47529,Baixa,297.6,308.3,1595.0,34.3,41.0,0.0,Sem falha
B47757,Baixa,297.7,309.7,1591.0,37.7,196.0,0.0,Sem falha
M16036,Média,297.2,308.3,1429.0,42.0,6.0,0.0,Sem falha
A30849,Alta,298.8,309.9,1526.0,42.1,30.0,0.0,Sem falha
M21626,Média,301.4,311.0,1427.0,43.2,13.0,0.0,Sem falha
A33385,Alta,302.2,311.4,1625.0,35.4,70.0,0.0,Sem falha
B48588,Baixa,298.9,310.0,1452.0,48.9,185.0,0.0,Sem falha
M24676,Média,298.5,309.2,1721.0,29.4,170.0,0.0,Sem falha
A39228,Alta,298.3,309.1,1430.0,40.9,162.0,0.0,Sem falha
M21701,Média,301.1,311.2,1591.0,35.0,208.0,0.0,Sem falha
B49730,Baixa,299.4,309.3,1366.0,48.4,116.0,0.0,Sem falha
B52800,Baixa,303.0,312.3,1533.0,38.5,134.0,0.0,Sem falha
M18865,Média,302.0,311.1,1406.0,48.8,159.0,0.0,Sem falha
B55499,Baixa,298.7,309.7,1393.0,45.7,99.0,0.0,Sem falha
A35584,Alta,300.8,310.5,1559.0,40.1,220.0,0.0,Sem falha
M21068,Média,300.7,310.6,1418.0,46.3,84.0,0.0,Sem falha
A38896,Alta,298.8,309.6,1309.0,57.4,185.0,0.0,Sem falha
A31191,Alta,298.6,308.2,1555.0,36.8,36.0,0.0,Sem falha
A29702,Alta,298.2,308.4,1385.0,42.2,98.0,0.0,Sem falha
B49033,Baixa,297.6,307.2,1486.0,40.6,42.0,0.0,Sem falha
B48009,Baixa,296.5,307.3,1579.0,34.5,166.0,0.0,Sem falha
B49480,Baixa,299.3,308.6,1371.0,50.5,136.0,0.0,Sem falha
A31567,Alta,299.3,308.8,1397.0,45.4,191.0,0.0,Sem falha
B52424,Baixa,303.6,313.0,1593.0,31.6,52.0,0.0,Sem falha
M24388,Média,299.1,310.3,1233.0,59.0,81.0,0.0,Sem falha
B50970,Baixa,302.3,310.9,1412.0,48.9,28.0,0.0,Sem falha
B51137,Baixa,302.2,311.4,1510.0,44.9,33.0,0.0,Sem falha
A37706,Alta,298.9,310.5,1429.0,39.9,19.0,0.0,Sem falha
B50256,Baixa,300.0,309.2,1444.0,43.6,123.0,0.0,Sem falha
M17667,Média,299.9,309.3,1452.0,41.9,106.0,0.0,Sem falha
B57022,Baixa,298.4,309.3,1395.0,47.6,24.0,0.0,Sem falha
A38245,Alta,297.4,308.7,1726.0,26.8,158.0,0.0,Sem falha
B49085,Baixa,297.9,307.6,1687.0,29.1,176.0,0.0,Sem falha
B50271,Baixa,300.0,309.3,1558.0,29.7,168.0,0.0,Sem falha
M20785,Média,300.2,310.1,1619.0,31.3,38.0,0.0,Sem falha
M18317,Média,301.5,310.4,2639.0,12.0,21.0,1.0,Falha por potência
M15540,Média,297.8,309.1,1432.0,42.6,17.0,0.0,Sem falha
B50102,Baixa,300.8,309.7,1481.0,38.1,153.0,0.0,Sem falha
B52002,Baixa,303.5,311.9,1565.0,38.9,12.0,0.0,Sem falha
B50035,Baixa,300.5,309.3,1528.0,37.0,221.0,0.0,Sem falha
M20896,Média,300.6,311.0,1401.0,54.6,94.0,0.0,Sem falha
M16062,Média,297.0,308.1,1355.0,51.4,76.0,0.0,Sem falha
A37133,Alta,300.6,311.7,1535.0,33.3,92.0,0.0,Sem falha
B53499,Baixa,300.8,310.2,1514.0,40.0,155.0,0.0,Sem falha
B53557,Baixa,300.1,309.6,1541.0,37.0,96.0,0.0,Sem falha
B56611,Baixa,298.0,308.6,1430.0,57.0,43.0,0.0,Sem falha
B54371,Baixa,300.3,310.3,1629.0,34.1,52.0,0.0,Sem falha
B55720,Baixa,298.6,309.5,1687.0,29.3,47.0,0.0,Sem falha
B48365,Baixa,297.3,308.4,1491.0,46.5,29.0,0.0,Sem falha
B54267,Baixa,300.6,310.3,1648.0,30.5,217.0,1.0,Desgaste
B50410,Baixa,300.6,309.4,1556.0,36.0,98.0,0.0,Sem falha
B57130,Baixa,298.1,307.8,1413.0,54.1,113.0,0.0,Sem falha
A30151,Alta,296.9,308.3,1474.0,39.2,177.0,0.0,Sem falha
B52997,Baixa,301.3,311.0,1542.0,35.1,204.0,0.0,Sem falha
M17417,Média,299.4,309.1,1440.0,50.0,134.0,0.0,Sem falha
B56139,Baixa,297.3,308.0,1420.0,46.5,73.0,0.0,Sem falha
B48480,Baixa,298.7,309.8,1322.0,57.0,140.0,0.0,Sem falha
B56223,Baixa,297.4,308.4,1343.0,40.0,61.0,0.0,Sem falha
B52455,Baixa,303.7,313.1,1423.0,41.2,124.0,0.0,Sem falha
B47254,Baixa,298.9,309.0,1601.0,32.3,202.0,0.0,Sem falha
B54811,Baixa,300.5,311.6,1444.0,49.3,92.0,0.0,Sem falha
M16964,Média,299.3,309.1,1600.0,35.3,52.0,0.0,Sem falha
B51297,Baixa,301.9,310.5,1340.0,55.7,204.0,1.0,Sobrecarga
M19730,Média,303.7,312.4,1631.0,28.5,132.0,0.0,Sem falha
B56147,Baixa,297.1,307.8,1536.0,40.4,92.0,0.0,Sem falha
B51919,Baixa,303.2,311.4,1351.0,53.8,8.0,1.0,Superaquecimento
M17763,Média,300.7,309.5,1733.0,26.7,108.0,0.0,Sem falha
B53844,Baixa,301.3,310.4,1538.0,38.4,195.0,0.0,Sem falha
B51875,Baixa,303.3,311.6,1514.0,34.7,130.0,0.0,Sem falha
B51481,Baixa,301.7,310.2,1471.0,51.1,8.0,0.0,Sem falha
B49096,Baixa,298.0,307.7,1387.0,50.8,204.0,0.0,Sem falha
B47686,Baixa,297.6,309.3,1543.0,34.3,8.0,0.0,Sem falha
M20528,Média,302.2,311.4,1432.0,45.3,33.0,0.0,Sem falha
B52673,Baixa,302.8,312.4,1376.0,57.1,8.0,0.0,Sem falha
M17598,Média,299.8,309.1,1496.0,44.4,155.0,0.0,Sem falha
B48493,Baixa,298.9,310.2,1359.0,56.9,166.0,0.0,Sem falha
B51630,Baixa,302.5,310.3,1551.0,37.3,168.0,0.0,Sem falha
M20768,Média,300.8,310.3,1526.0,36.3,205.0,0.0,Sem falha
B49923,Baixa,299.6,309.1,1476.0,45.3,166.0,0.0,Sem falha
B47898,Baixa,297.5,308.8,1477.0,39.0,127.0,0.0,Sem falha
B47711,Baixa,297.6,309.5,1549.0,34.9,68.0,0.0,Sem falha
M16367,Média,298.0,308.6,1376.0,55.7,214.0,0.0,Sem falha
B49605,Baixa,298.8,308.1,1472.0,53.5,28.0,0.0,Sem falha
B47654,Baixa,297.4,309.1,1478.0,49.8,150.0,0.0,Sem falha
B50141,Baixa,300.6,309.4,1654.0,32.8,57.0,0.0,Sem falha
B56698,Baixa,299.0,310.1,1580.0,41.9,55.0,0.0,Sem falha
M23073,Média,299.2,310.5,1548.0,33.5,35.0,0.0,Sem falha
